window,start_index,start_A,start_B,mechanism,date,v1_a_contribution,v1_b_contribution,v1_total_pnl,v1_total_return,v2_a_contribution,v2_b_contribution,v2_total_pnl,v2_total_return,v1_a_weight,v2_a_weight,daily_v1_minus_v2_return_difference
recent,1,2023-02-01,2023-12-01,A,2024-06-20,-82.840743291684,8807.47343690557,8724.632693613885,0.008794361965220546,-33.27130787480139,5009.4029892043245,4976.131681329523,0.0050001860182901075,0.1,0.1,0.003794175946930439
recent,1,2023-02-01,2023-12-01,A,2024-06-21,-156.1524173477038,-454.0927241451358,-610.2451414928396,-0.0006097599116766839,-62.69992591403627,-220.85173001951622,-283.5516559335525,-0.00028350475198185137,0.1,0.1,-0.0003262551596948325
recent,1,2023-02-01,2023-12-01,A,2024-06-24,3.0132630853459004,-9386.41109634572,-9383.397833260375,-0.009381657284598275,1.2371801940622809,-5205.211887357276,-5203.974707163214,-0.005204589412847287,0.1,0.1,-0.004177067871750989
recent,1,2023-02-01,2023-12-01,A,2024-06-25,27.472842412429326,224.68154302046082,252.15438543289014,0.0002544951994612879,11.009428567533666,201.52886782651262,212.53829639404628,0.0002136754951351972,0.1,0.1,4.081970432609071e-05
recent,1,2023-02-01,2023-12-01,A,2024-06-26,135.35334940698476,1471.2988629822783,1606.652212389263,0.0016211546021355915,68.42516489834435,852.926555210108,921.3517201084524,0.0009260835856802394,0.1,0.1,0.0006950710164553521
recent,1,2023-02-01,2023-12-01,A,2024-06-27,-205.69693660403118,367.75642226837357,162.0594856643424,0.00016325764403687484,-87.31998328375533,213.22805279465632,125.90806951090099,0.00012643761465384946,0.1,0.1,3.682002938302538e-05
recent,1,2023-02-01,2023-12-01,A,2024-06-28,81.11372565877105,-2062.463948809856,-1981.350223151085,-0.0019956731794792647,28.81737294260092,-1195.5687774572757,-1166.7514045146747,-0.0011715104137104647,0.1,0.1,-0.0008241627657688
recent,1,2023-02-01,2023-12-01,A,2024-07-01,-447.3969681379475,-106.18231897791907,-553.5792871158666,-0.0005586960237465935,-238.32216157920226,58.63229708216795,-179.6898644970343,-0.00018063440839675434,0.1,0.1,-0.00037806161534983913
recent,1,2023-02-01,2023-12-01,A,2024-07-02,119.31752613991586,-6348.345781093012,-6229.028254953097,-0.0062901174636350275,74.63746726322321,-3656.5095526078658,-3581.8720853446425,-0.0036013508060991606,0.1,0.1,-0.002688766657535867
recent,1,2023-02-01,2023-12-01,A,2024-07-03,501.39182070802406,2091.4383030697486,2592.8301237777728,0.0026348318806008854,289.4533080874427,1358.8611194124503,1648.314427499893,0.0016632682038977954,0.1,0.1,0.00097156367670309
recent,1,2023-02-01,2023-12-01,A,2024-07-05,147.42335584418208,-661.7667963636135,-514.3434405194314,-0.0005213018467000307,82.30063713718314,-428.162149046973,-345.8615119097899,-0.0003484197083385031,0.1,0.1,-0.00017288213836152755
recent,1,2023-02-01,2023-12-01,A,2024-07-08,305.48185456853207,-1723.4008541129706,-1417.9189995444385,-0.0014378511770530846,164.711151646407,-1120.4249699703337,-955.7138183239267,-0.0009631184127683583,0.1,0.1,-0.0004747327642847263
recent,1,2023-02-01,2023-12-01,A,2024-07-09,31.52461295979915,508.57550722689996,540.1001201866991,0.0005484811285087671,-0.037021794967326827,391.61532004816104,391.57829825319374,0.00039499255834013784,0.1,0.1,0.00015348857016862923
recent,1,2023-02-01,2023-12-01,A,2024-07-10,866.7926769783307,691.0128432835354,1557.8055202618661,0.0015811115711402842,428.1055871049872,841.018762677033,1269.12434978202,0.0012796846672107733,0.1,0.1,0.0003014269039295109
recent,1,2023-02-01,2023-12-01,A,2024-07-11,-26.949142090340402,1494.261952618796,1467.3128105284554,0.001486914039104545,-40.69025310806558,1262.6347526168533,1221.9444995087877,0.0012305375358505927,0.1,0.1,0.0002563765032539522
recent,1,2023-02-01,2023-12-01,A,2024-07-12,323.49876701624333,-4708.340332647213,-4384.841565630969,-0.004436819691867151,183.27368210455083,-2646.220959536253,-2462.947277431702,-0.002477219061920667,0.1,0.1,-0.001959600629946484
recent,1,2023-02-01,2023-12-01,A,2024-07-15,-15.015052428106657,-5609.9253636886415,-5624.940416116749,-0.005716983961758439,-87.15834677941292,-3585.861381498547,-3673.01972827796,-0.003703477719375258,0.1,0.1,-0.0020135062423831808
recent,1,2023-02-01,2023-12-01,A,2024-07-16,375.9775172778926,-8552.828032381734,-8176.850515103842,-0.00835843721746852,202.53403559572524,-4510.575762003939,-4308.041726408214,-0.004359912385035036,0.1,0.1,-0.003998524832433485
recent,1,2023-02-01,2023-12-01,A,2024-07-17,-968.5532077285,0.0,-968.5532077285,-0.0009984073950571471,-537.7894033190762,0.0,-537.7894033190762,-0.0005466479541457485,0.1,0.1,-0.0004517594409113987
recent,1,2023-02-01,2023-12-01,A,2024-07-18,-168.21735342930958,0.0,-168.21735342930958,-0.0001735756981176018,-137.89192095648,0.0,-137.89192095648,-0.00014023996004601823,0.1,0.1,-3.3335738071583565e-05
recent,1,2023-02-01,2023-12-01,A,2024-07-19,-94.81150208178076,0.0,-94.81150208178076,-9.784858312359444e-05,-89.11402533273846,0.0,-89.11402533273846,-9.064418088328376e-05,0.1,0.1,-7.204402240310688e-06
recent,1,2023-02-01,2023-12-01,A,2024-07-22,237.78852708746084,0.0,237.78852708746084,0.00024542958227485054,152.82043897350502,0.0,152.82043897350502,0.00015545857348456528,0.1,0.1,8.997100879028525e-05
recent,1,2023-02-01,2023-12-01,A,2024-07-23,-363.24320617638216,5679.0659169973105,5315.8227108209285,0.005485294180140261,-335.8658545926942,2969.434233533775,2633.568378941081,0.002678615174713348,0.1,0.1,0.002806679005426913
recent,1,2023-02-01,2023-12-01,A,2024-07-24,1179.9126358664168,-8989.32158159625,-7809.408945729833,-0.00801441594173096,769.274123496138,-4700.245398910833,-3930.9712754146944,-0.003987528899516598,0.1,0.1,-0.004026887042214361
recent,1,2023-02-01,2023-12-01,A,2024-07-25,1559.5640625460048,6105.532144155072,7665.096206701077,0.007929868069373699,907.1744533025542,3192.5342084696645,4099.708661772219,0.004175343330477678,0.1,0.1,0.003754524738896021
recent,1,2023-02-01,2023-12-01,A,2024-07-26,2402.249442907072,1033.990522643822,3436.2399655508943,0.003526968017653135,1185.8739260392201,540.633193452267,1726.5071194914872,0.0017510478626709687,0.1,0.1,0.0017759201549821665
recent,1,2023-02-01,2023-12-01,A,2024-07-29,41.22487174632373,3290.20034353026,3331.4252152765835,0.0034073681343373854,-10.316933631938163,1720.3619946978574,1710.0450610659193,0.0017313201864046686,0.1,0.1,0.0016760479479327169
recent,1,2023-02-01,2023-12-01,A,2024-07-30,114.3879971793588,-15971.22466458721,-15856.83666740785,-0.016163233837510525,23.026996356715625,-8350.799209510453,-8327.772213153738,-0.00841680805208745,0.1,0.1,-0.007746425785423075
recent,1,2023-02-01,2023-12-01,A,2024-07-31,460.696835912698,-4655.195813055452,-4194.4989771427545,-0.004345790116399321,326.1429968009438,-2434.1080872375856,-2107.9650904366417,-0.0021485865032815285,0.1,0.1,-0.0021972036131177927
recent,1,2023-02-01,2023-12-01,A,2024-08-01,52.78762869190689,0.0,52.78762869190689,5.493033831737901e-05,53.36533110479424,0.0,53.36533110479424,5.4510825690791034e-05,0.5,0.5,4.1951262658797875e-07
recent,1,2023-02-01,2023-12-01,A,2024-08-02,-965.0529514495529,-4402.625392723266,-5367.6783441728185,-0.005585251686776152,-834.3124609224358,-3505.05021841358,-4339.362679336015,-0.004432266123264911,0.5,0.5,-0.0011529855635112407
recent,1,2023-02-01,2023-12-01,A,2024-08-05,5540.727529454665,-1726.616642493702,3814.1108869609634,0.003991002718952615,1937.2009178199091,-989.8598794701978,947.3410383497113,0.0009719309621283839,0.5,0.5,0.003019071756824231
recent,1,2023-02-01,2023-12-01,A,2024-08-06,964.5353263165385,-621.0346308040517,343.5006955124868,0.00035800287015598633,150.36333675454784,-356.68444718261196,-206.32111042806412,-0.00021147100706900957,0.5,0.5,0.0005694738772249959
recent,1,2023-02-01,2023-12-01,A,2024-08-07,-2853.7315602351237,-634.0741990627209,-3487.805759297845,-0.003633755710987693,-1272.8221766308834,-363.7630807533727,-1636.5852573842562,-0.0016777901949378718,0.5,0.5,-0.0019559655160498214
recent,1,2023-02-01,2023-12-01,A,2024-08-08,2374.392045344495,4825.303613973232,7199.695659317727,0.0075283286455102355,1209.2293415957604,2767.9652664051027,3977.194608000863,0.0040841823700781725,0.5,0.5,0.003444146275432063
recent,1,2023-02-01,2023-12-01,A,2024-08-09,1441.554740322196,140.09671709629575,1581.6514574184919,0.001641488902475607,642.8041828259463,80.30239379339878,723.1065766193451,0.0007395379587443074,0.5,0.5,0.0009019509437312996
recent,1,2023-02-01,2023-12-01,A,2024-08-12,2499.975106113918,-561.8528119224261,1938.122294191492,0.0020081494806147853,1275.445237129848,-322.2723659295848,953.1728712002632,0.0009741117307541975,0.5,0.5,0.0010340377498605877
recent,1,2023-02-01,2023-12-01,A,2024-08-13,1653.5002223335557,1864.3901154735802,3517.890337807136,0.0036376918197635203,1030.225590231796,1069.3379241602202,2099.5635143920163,0.002143597648285597,0.5,0.5,0.001494094171477923
recent,1,2023-02-01,2023-12-01,A,2024-08-14,1322.5972588777163,0.0,1322.5972588777163,0.0013626811914805542,519.384090395247,0.0,519.384090395247,0.0005291428606387154,0.5,0.5,0.0008335383308418388
recent,1,2023-02-01,2023-12-01,A,2024-08-15,6811.329173126227,0.0,6811.329173126227,0.007008210054361752,3254.37800372799,0.0,3254.37800372799,0.003313771445585104,0.5,0.5,0.003694438608776648
recent,1,2023-02-01,2023-12-01,A,2024-08-16,1626.7864137855283,242.72187994984876,1869.508293735377,0.0019101594706288057,1155.8217618732474,138.3759673998118,1294.1977292730592,0.0013134647308067572,0.5,0.5,0.0005966947398220485
recent,1,2023-02-01,2023-12-01,A,2024-08-19,535.3660224424855,-1179.9520620545727,-644.5860396120872,-0.0006573464847711449,264.14875889143184,-1398.8692662196445,-1134.7205073282125,-0.0011501027176070387,0.5,0.5,0.0004927562328358938
recent,1,2023-02-01,2023-12-01,A,2024-08-20,-736.2431523486243,-1209.9941615370512,-1946.2373138856756,-0.0019860712287063428,-364.01718971366574,-592.6189244475885,-956.6361141612542,-0.0009707206504250391,0.5,0.5,-0.0010153505782813036
recent,1,2023-02-01,2023-12-01,A,2024-08-21,656.695718915415,979.6013380961222,1636.2970570115372,0.0016731102969096854,298.39666314226326,642.3606199148544,940.7572830571177,0.0009555355937098234,0.5,0.5,0.0007175747031998621
recent,1,2023-02-01,2023-12-01,A,2024-08-22,3112.274678941181,2380.3442534644364,5492.618932405618,0.005606810485813153,1720.5515986598102,1757.5571606838637,3478.108759343674,0.0035293737593486817,0.5,0.5,0.0020774367264644713
recent,1,2023-02-01,2023-12-01,A,2024-08-23,-1337.7832926572864,-2022.3647271513287,-3360.148019808615,-0.0034108813354528427,-844.1752999255791,-1597.691548662269,-2441.866848587848,-0.0024691438036093315,0.5,0.5,-0.0009417375318435113
recent,1,2023-02-01,2023-12-01,A,2024-08-26,428.65945065737156,-781.2714540378545,-352.6120033804829,-0.00035916098388317943,247.86520876779178,-496.79557287460716,-248.93036410681538,-0.00025233409821111513,0.5,0.5,-0.0001068268856720643
recent,1,2023-02-01,2023-12-01,A,2024-08-27,732.3230329975087,-2376.4098643136635,-1644.086831316155,-0.001675223747609589,242.92859737662275,-1225.9738524884542,-983.0452551118315,-0.0009967383753450218,0.5,0.5,-0.0006784853722645672
recent,1,2023-02-01,2023-12-01,A,2024-08-28,5513.008593391892,126.19248347648649,5639.201076868379,0.005755642371228559,2796.246164976864,54.44485672296007,2850.691021699824,0.002893282963398007,0.5,0.5,0.0028623594078305524
recent,1,2023-02-01,2023-12-01,A,2024-08-29,1584.5604174389548,-2162.529326531775,-577.9689090928202,-0.0005865272845391489,742.0363515355532,-1055.5783765861202,-313.54202505056696,-0.0003173085673633071,0.5,0.5,-0.00026921871717584177
recent,1,2023-02-01,2023-12-01,A,2024-08-30,-1848.9453288105462,8.136500406804808,-1840.8088284037415,-0.0018691632414938428,-1062.0092192838595,4.899777050726546,-1057.109442233133,-0.0010701479368386154,0.5,0.5,-0.0007990153046552274
recent,1,2023-02-01,2023-12-01,A,2024-09-03,3763.2704030413893,7151.657160399071,10914.92756344046,0.011103807599260801,2520.557001015716,3746.7999127414128,6267.3569137571285,0.006351456124465235,0.9,0.9,0.004752351474795566
recent,1,2023-02-01,2023-12-01,A,2024-09-04,-1824.8063082336857,1213.8307753681158,-610.9755328655699,-0.0006147225476350954,-807.3079320696322,693.5874067862812,-113.72052528335098,-0.0001145191332755785,0.9,0.9,-0.0005002034143595169
recent,1,2023-02-01,2023-12-01,A,2024-09-05,3005.3971830606324,-30.094314976390322,2975.302868084242,0.0029953912570379144,1512.1228495811404,-16.801499611328396,1495.321349969812,0.0015059947830470012,0.9,0.9,0.0014893964739909132
recent,1,2023-02-01,2023-12-01,A,2024-09-06,-1188.2875775336106,-325.36269498306496,-1513.6502725166756,-0.0015193190486757762,-782.599125022602,-204.0001182375844,-986.5992432601864,-0.0009921473073509614,0.9,0.9,-0.0005271717413248148
recent,1,2023-02-01,2023-12-01,A,2024-09-09,1751.719936474956,30.95381629652215,1782.6737527714781,0.0017920727798815465,1613.3021075221372,92.8374160095186,1706.1395235316559,0.001717437817717352,0.9,0.9,7.463496216419453e-05
recent,1,2023-02-01,2023-12-01,A,2024-09-10,5009.0238076224405,137.87128210149393,5146.895089723935,0.0051647760922482345,2666.1475185398695,116.16718296981942,2782.314701509689,0.0027959377288192563,0.9,0.9,0.002368838363428978
recent,1,2023-02-01,2023-12-01,A,2024-09-11,-3467.531334381146,0.0,-3467.531334381146,-0.003461699101654681,-1396.8035103575198,0.0,-1396.8035103575198,-0.001399729113823245,0.9,0.9,-0.002061969987831436
recent,1,2023-02-01,2023-12-01,A,2024-09-12,2856.356344501803,-179.5627765242323,2676.7935679775705,0.002681574123567483,1526.0426754452892,-126.00216560713822,1400.040509838151,0.0014049394278161202,0.9,0.9,0.0012766346957513628
recent,1,2023-02-01,2023-12-01,A,2024-09-13,2365.3599147482914,-190.13986763154637,2175.2200471167453,0.002173277026011223,806.8692615562823,-133.57994365628798,673.2893178999943,0.0006746973330905067,0.9,0.9,0.0014985796929207163
recent,1,2023-02-01,2023-12-01,A,2024-09-16,5546.800791320854,34.005969729392326,5580.806761050247,0.0055637301635904374,3421.207121972505,23.954838461533516,3445.1619604340385,0.0034500389177207036,0.9,0.9,0.002113691245869734
recent,1,2023-02-01,2023-12-01,A,2024-09-17,3069.1679626431164,122.6659828440634,3191.83394548718,0.003164461109782527,1690.6213737059934,86.22302669437053,1776.8444004003638,0.0017732419404161142,0.9,0.9,0.001391219169366413
recent,1,2023-02-01,2023-12-01,A,2024-09-18,538.3136967749933,-748.2298444973487,-209.9161477223554,-0.00020745943138538337,14.589255226853993,-525.8400329765382,-511.2507777496842,-0.000509311111456172,0.9,0.9,0.00030185168007078864
recent,1,2023-02-01,2023-12-01,A,2024-09-19,3009.7149861084554,0.0,3009.7149861084554,0.0029751085358608684,1560.6363081653321,0.0,1560.6363081653321,0.0015555075497704163,0.9,0.9,0.0014196009860904522
recent,1,2023-02-01,2023-12-01,A,2024-09-20,-3781.5085991889246,-643.9321894105394,-4425.440788599464,-0.004361579798250643,-1706.7846967986666,-333.5824063468718,-2040.3671031455383,-0.0020305033301000613,0.9,0.9,-0.0023310764681505813
recent,1,2023-02-01,2023-12-01,A,2024-09-23,12193.942545846567,0.0,12193.942545846567,0.012070625772881673,6221.832537493193,0.0,6221.832537493193,0.006204352209902765,0.9,0.9,0.005866273562978908
recent,1,2023-02-01,2023-12-01,A,2024-09-24,2064.775029121086,0.0,2064.775029121086,0.0020195172188395534,886.1967653512339,0.0,886.1967653512339,0.000878257961129657,0.9,0.9,0.0011412592577098963
recent,1,2023-02-01,2023-12-01,A,2024-09-25,-353.1473709680396,473.96905359412443,120.82168262608485,0.00011793521958244508,153.66424204031028,185.73522313137593,339.3994651716862,0.00033606387686349457,0.9,0.9,-0.0002181286572810495
recent,1,2023-02-01,2023-12-01,A,2024-09-26,3378.722955120722,-1157.5281648747778,2221.194790245944,0.0021678741704748697,1205.6997044723394,-453.57529152658685,752.1244129457525,0.000744482406245094,0.9,0.9,0.0014233917642297758
recent,1,2023-02-01,2023-12-01,A,2024-09-27,2565.3740473864236,-291.2526437135086,2274.121403672915,0.0022147290067505536,1220.3095912087485,-114.1597449947213,1106.1498462140273,0.0010940962067859587,0.9,0.9,0.0011206327999645949
recent,1,2023-02-01,2023-12-01,A,2024-09-30,648.5702606801102,392.5535754013082,1041.1238360814184,0.001011692560793134,458.76778438050064,153.86872096540947,612.6365053459101,0.0006052983924575606,0.9,0.9,0.00040639416833557337
recent,1,2023-02-01,2023-12-01,A,2024-10-01,201.1470519438687,-57.96053615665227,143.18651578721642,0.00013899818773247102,151.3312350049347,-135.46572686813698,15.865508136797729,1.5665989703708744e-05,0.9,0.9,0.00012333219802876228
recent,1,2023-02-01,2023-12-01,A,2024-10-02,-155.25386825922848,-1343.7476118734785,-1499.001480132707,-0.0014549521690219189,-90.76113406350433,-775.0098976594161,-865.7710317229204,-0.0008548700410155576,0.9,0.9,-0.0006000821280063613
recent,1,2023-02-01,2023-12-01,A,2024-10-03,530.1931578457254,297.0148410155059,827.2079988612313,0.0008040697387656815,292.2452129865974,50.809808968851705,343.0550219554491,0.0003390254120372907,0.9,0.9,0.0004650443267283908
recent,1,2023-02-01,2023-12-01,A,2024-10-04,-2258.895424446636,957.7542088589009,-1301.141215587735,-0.001263730198689371,-1234.5013075411396,717.5882472413921,-516.9130602997475,-0.0005106681409895697,0.9,0.9,-0.0007530620576998013
recent,1,2023-02-01,2023-12-01,A,2024-10-07,4936.783949507404,-47.08128328703583,4889.702666220368,0.004755120852632953,2308.137759544377,-267.3350424672382,2040.8027170771386,0.002017177522043673,0.9,0.9,0.00273794333058928
recent,1,2023-02-01,2023-12-01,A,2024-10-08,1424.9124292923013,412.3161266958047,1837.228555988106,0.0017782059805833946,861.8582838560375,32.25385885200217,894.1121427080396,0.0008819824074571554,0.9,0.9,0.0008962235731262392
recent,1,2023-02-01,2023-12-01,A,2024-10-09,2504.262442667389,0.0,2504.262442667389,0.002419508435458228,1175.4371886869294,0.0,1175.4371886869294,0.001158469182373487,0.9,0.9,0.001261039253084741
recent,1,2023-02-01,2023-12-01,A,2024-10-10,-2581.8655252760445,0.0,-2581.8655252760445,-0.002488464266829159,-1207.6861858285206,0.0,-1207.6861858285206,-0.001188875374106706,0.9,0.9,-0.0012995888927224532
recent,1,2023-02-01,2023-12-01,A,2024-10-11,1230.343535814331,0.0,1230.343535814331,0.0011887930442250813,601.0225822274203,0.0,601.0225822274203,0.0005923653569733984,0.9,0.9,0.0005964276872516829
recent,1,2023-02-01,2023-12-01,A,2024-10-14,-1491.792968070758,0.0,-1491.792968070758,-0.0014397014416358668,-684.9502729235342,0.0,-684.9502729235342,-0.0006746844800971877,0.9,0.9,-0.0007650169615386791
recent,1,2023-02-01,2023-12-01,A,2024-10-15,669.7343721197701,0.0,669.7343721197701,0.0006472799835895021,315.0254461651498,0.0,315.0254461651498,0.0003105134546259773,0.9,0.9,0.0003367665289635248
recent,1,2023-02-01,2023-12-01,A,2024-10-16,-490.6911099679759,-417.5958556514129,-908.2869656193888,-0.0008772667143554436,-234.08767486341117,-315.93640767652676,-550.0240825399379,-0.0005419780020392854,0.9,0.9,-0.0003352887123161582
recent,1,2023-02-01,2023-12-01,A,2024-10-17,-1189.269690422167,45.07402790383402,-1144.195662518333,-0.0011060888794611659,-587.9196039117691,34.100931671575836,-553.8186722401932,-0.0005460130092570205,0.9,0.9,-0.0005600758702041453
recent,1,2023-02-01,2023-12-01,A,2024-10-18,2638.1435617517204,-282.11431806822884,2356.0292436834916,0.0022800850119944326,1300.1501132240019,-213.4062647932407,1086.743848430761,0.0010720123334582237,0.9,0.9,0.001208072678536209
recent,1,2023-02-01,2023-12-01,A,2024-10-21,1964.6196245716924,459.57805563127323,2424.197680202966,0.0023407190690971037,864.8988260011131,347.66191796541045,1212.5607439665237,0.001194842813456464,0.9,0.9,0.0011458762556406396
recent,1,2023-02-01,2023-12-01,A,2024-10-22,9035.958400092462,-128.4152179724561,8907.543182120005,0.008580721861477979,3709.6192178545534,-86.24165887794551,3623.377558976608,0.0035661717725298265,0.9,0.9,0.005014550088948152
recent,1,2023-02-01,2023-12-01,A,2024-10-23,1201.7904809931156,-118.7144509798294,1083.076030013286,0.0010344611143528993,975.7991390000902,-121.17272644062575,854.6264125594645,0.0008381446262724163,0.9,0.9,0.00019631648808048302
recent,1,2023-02-01,2023-12-01,A,2024-10-24,-91.7845181680268,-29.199994252563982,-120.98451242059079,-0.00011543459291068215,477.0429411425625,-9.372086768473999,467.6708543740885,0.0004582675545801499,0.9,0.9,-0.0005737021474908321
recent,1,2023-02-01,2023-12-01,A,2024-10-25,-749.5340821505929,54.54622565841777,-694.9878564921751,-0.0006631832502359742,-751.7924006543378,69.45905667727433,-682.3333439770635,-0.0006683076343563848,0.9,0.9,5.124384120410623e-06
recent,1,2023-02-01,2023-12-01,A,2024-10-28,3354.3492810151324,198.46320808483634,3552.812489099969,0.0033924755930381852,2536.3263583904263,63.564520278101895,2599.8908786685283,0.0025481517459491725,0.9,0.9,0.0008443238470890128
recent,1,2023-02-01,2023-12-01,A,2024-10-29,6498.998541502464,645.0826028859963,7144.08114438846,0.006798607731267958,5724.134720416135,487.09085047633164,6211.225570892467,0.006072146315936989,0.9,0.9,0.0007264614153309696
recent,1,2023-02-01,2023-12-01,A,2024-10-30,-16284.376521424307,716.349244353576,-15568.02727707073,-0.014715146243965757,-8811.811166657935,386.5427751770002,-8425.268391480935,-0.008186901122205877,0.9,0.9,-0.00652824512175988
recent,1,2023-02-01,2023-12-01,A,2024-10-31,-22636.300706922462,280.37459688026667,-22355.926110042197,-0.02144676818669837,-13229.270507866695,142.62602379211197,-13086.644484074583,-0.01282136504487634,0.9,0.9,-0.00862540314182203
recent,1,2023-02-01,2023-12-01,A,2024-11-01,4619.135920709495,0.0,4619.135920709495,0.0045284072630899,2492.88468197137,0.0,2492.88468197137,0.002474072388708844,0.9,0.9,0.0020543348743810555
recent,1,2023-02-01,2023-12-01,A,2024-11-04,4025.57041122262,0.0,4025.57041122262,0.003928709717020257,2373.4089326633457,0.0,2373.4089326633457,0.002349684959952904,0.9,0.9,0.0015790247570673533
recent,1,2023-02-01,2023-12-01,A,2024-11-05,5109.72305445283,0.0,5109.72305445283,0.004967261246935898,3099.156772462863,0.0,3099.156772462863,0.003060986061930179,0.9,0.9,0.0019062751850057185
recent,1,2023-02-01,2023-12-01,A,2024-11-06,2854.357155338589,0.0,2854.357155338589,0.0027610612410249027,2579.1132796675784,0.0,2579.1132796675784,0.002539574074930148,0.9,0.9,0.00022148716609475452
recent,1,2023-02-01,2023-12-01,A,2024-11-07,8748.554888881887,389.1151390844764,9137.670027966364,0.00881466345364227,4860.30752194626,261.3004047428026,5121.607926689063,0.005030316040499071,0.9,0.9,0.003784347413143199
recent,1,2023-02-01,2023-12-01,A,2024-11-08,3011.9314430775157,303.49204375053523,3315.423486828051,0.003170281948633626,1805.0040646319608,203.83076681131192,2008.8348314432726,0.001963152377694031,0.9,0.9,0.001207129570939595
recent,1,2023-02-01,2023-12-01,A,2024-11-11,-2148.1246995178526,-337.18071593869803,-2485.3054154565507,-0.0023689941386257785,-1982.7932826579747,-226.3960100270106,-2209.1892926849855,-0.002154720579098899,0.9,0.9,-0.00021427355952687932
recent,1,2023-02-01,2023-12-01,A,2024-11-12,-7437.8683935186,73.90622571597724,-7363.962167802622,-0.007035999993316741,-3694.8854572649625,49.5936614089469,-3645.2917958560156,-0.0035630926956193402,0.9,0.9,-0.0034729072976974005
recent,1,2023-02-01,2023-12-01,A,2024-11-13,968.3273469633689,125.64900465950362,1093.9763516228725,0.0010526614344549454,449.3477643957136,84.38933159371395,533.7370959894275,0.000523567169308944,0.9,0.9,0.0005290942651460014
recent,1,2023-02-01,2023-12-01,A,2024-11-14,12649.222840126553,116.30561787883181,12765.528458005385,0.012270511077058625,5986.83351964831,78.03931530296657,6064.872834951277,0.005946198376790745,0.9,0.9,0.00632431270026788
recent,1,2023-02-01,2023-12-01,A,2024-11-15,1946.82317880542,-69.52739173024513,1877.2957870751748,0.001782624921845204,328.1905576888463,-46.70810027094108,281.4824574179052,0.0002743432473238646,0.9,0.9,0.0015082816745213394
recent,1,2023-02-01,2023-12-01,A,2024-11-18,3337.3839015057397,63.762445124761086,3401.146346630501,0.003223881668542341,1532.7218814590897,0.9966588310619215,1533.7185402901516,0.0014944090165228822,0.9,0.9,0.0017294726520194587
recent,1,2023-02-01,2023-12-01,A,2024-11-19,-186.6286894583978,16.785670359191293,-169.8430190992065,-0.00016047360630782484,-244.4930027200067,11.262965677552293,-233.2300370424544,-0.00022691320176464763,0.9,0.9,6.64395954568228e-05
recent,1,2023-02-01,2023-12-01,A,2024-11-20,77.37214161313472,-105.40646847916081,-28.034326866026092,-2.6492060763542808e-05,175.21756159381425,-70.77815681560175,104.4394047782125,0.00010163381523665883,0.9,0.9,-0.00012812587600020164
recent,1,2023-02-01,2023-12-01,A,2024-11-21,609.0863512961539,-176.81814674137314,432.26820455478077,0.0004084984448692416,286.8401949045389,-118.722213358353,168.11798154618592,0.00016358514799910608,0.9,0.9,0.0002449132968701355
recent,1,2023-02-01,2023-12-01,A,2024-11-22,-2898.6085011855475,130.80247008594483,-2767.8060310996025,-0.0026145406245169094,-1770.8960957327954,87.87885076739514,-1683.0172449654003,-0.0016373715186586745,0.9,0.9,-0.000977169105858235
recent,1,2023-02-01,2023-12-01,A,2024-11-25,-3230.093828924134,97.84070389465846,-3132.2531250294755,-0.002966562903758338,-1794.3340433484566,65.73994036720495,-1728.5941029812516,-0.0016844703738515567,0.9,0.9,-0.0012820925299067813
recent,1,2023-02-01,2023-12-01,A,2024-11-26,-376.9986753979732,157.60464151275482,-219.3940338852184,-0.00020840675934674717,-128.45317928761284,76.78217868810245,-51.67100059951039,-5.043701717834667e-05,0.9,0.9,-0.0001579697421684005
recent,1,2023-02-01,2023-12-01,A,2024-11-27,-1813.1934465939496,208.02963290365597,-1605.1638136902936,-0.0015250948939887954,-1022.0410236469035,121.78180585387399,-900.2592177930295,-0.0008788039593641704,0.9,0.9,-0.000646290934624625
recent,1,2023-02-01,2023-12-01,A,2024-11-29,-1223.538380767247,-448.83390850702716,-1672.3722892742742,-0.0015913778728695828,-570.4973537102611,-179.83078290095077,-750.3281366112119,-0.0007330903251462288,0.9,0.9,-0.000858287547723354
recent,1,2023-02-01,2023-12-01,A,2024-12-02,0.0,-575.2917919673622,-575.2917919673622,-0.0005483024762206007,0.0,-187.99557029795636,-187.99557029795636,-0.00018381136731249596,0.9,0.9,-0.00036449110890810475
recent,1,2023-02-01,2023-12-01,A,2024-12-03,0.0,-623.1538361277389,-623.1538361277389,-0.0005942449400390949,0.0,-241.4147801134703,-241.4147801134703,-0.0002360850249846629,0.9,0.9,-0.000358159915054432
recent,1,2023-02-01,2023-12-01,A,2024-12-04,2080.0375045012324,0.0,2080.0375045012324,0.0019847213395566294,872.0256610795931,0.0,872.0256610795931,0.0008529751770257543,0.9,0.9,0.0011317461625308751
recent,1,2023-02-01,2023-12-01,A,2024-12-05,1744.5762990931635,0.0,1744.5762990931635,0.0016613351060738714,628.9312057679335,0.0,628.9312057679335,0.0006146671263332439,0.9,0.9,0.0010466679797406274
recent,1,2023-02-01,2023-12-01,A,2024-12-06,-1035.8389335598918,0.0,-1035.8389335598918,-0.000984778582759875,-467.7765983682744,0.0,-467.7765983682744,-0.0004568866516453172,0.9,0.9,-0.0005278919311145578
