date,pnl_pct,fold_id
2023-09-11,0.018778669820217253,15
2023-09-12,0.0,15
2023-09-13,0.0,15
2023-09-14,0.0,15
2023-09-15,0.0,15
2023-09-18,0.0,15
2023-09-19,0.0,15
2023-09-20,0.0,15
2023-09-21,0.0,15
2023-09-22,0.0,15
2023-09-25,0.0,15
2023-09-26,0.0,15
2023-09-27,0.0,15
2023-09-28,0.0,15
2023-09-29,0.0,15
2023-10-02,0.0,15
2023-10-03,0.0,15
2023-10-04,0.0,15
2023-10-05,0.0,15
2023-10-06,0.0,15
2023-10-09,0.0,15
2023-10-10,0.0,15
2023-10-11,0.0,15
2023-10-12,-0.0020399452941037843,15
2023-10-13,-0.00241862212674282,15
2023-10-16,0.0006811180830472718,15
2023-10-17,0.0030935353276986266,15
2023-10-18,3.0027873634042024e-05,15
2023-10-19,-0.0003833388973237817,15
2023-10-20,0.0006717526848092348,15
2023-10-23,-0.007475487356260135,15
2023-10-24,-0.00399286647096897,15
2023-10-25,0.0,15
2023-10-26,0.0,15
2023-10-27,0.0,15
2023-10-30,0.0,15
2023-10-31,0.0,15
2023-11-01,0.0,15
2023-11-02,0.0,15
2023-11-03,0.0,15
2023-11-06,0.0,15
2023-11-07,0.0,15
2023-11-08,0.0,15
2023-11-09,0.0,15
2023-11-10,0.0,15
2023-11-13,0.0,15
2023-11-14,0.0,15
2023-11-15,0.0,15
2023-11-16,0.0,15
2023-11-17,0.0,15
2023-11-20,0.0,15
2023-11-21,0.0,15
2023-11-22,0.0,15
2023-11-24,0.0,15
2023-11-27,0.0,15
2023-11-28,0.0,15
2023-11-29,0.0,15
2023-11-30,0.0,15
